county_code,year,share_65plus,median_age,share_foreign,share_female,gdp_per_capita,share_primary_sector,share_secondary_sector,share_tertiary_sector,share_micro_enterprises,share_large_enterprises,unemployment_rate,share_longterm_unemployed,youth_unemployment_rate,share_abitur,share_no_degree,students_per_100,apprentices_per_100,purchasing_power,share_low_income_hh,physician_density,hospital_beds_per_capita,gp_density,childcare_under3,childcare_3to6,building_permits_per_capita,rent_level,living_space_per_capita,cars_per_capita,municipal_debt_per_capita,tax_revenue_per_capita
08335,2003.0,17.72,41.01,11.86,51.46,23.68,0.95,36.42,62.63,,,7.0,29.86,,21.29,7.72,51.52,,,,,,,,,2.93,,,524.64,,528.16
08335,2004.0,18.34,41.29,11.7,51.46,23.25,1.04,35.49,63.47,,,6.68,30.24,,20.49,7.18,53.95,,,,,6.36,,,,3.49,,,528.43,,583.26
08335,2005.0,18.93,41.55,11.61,51.49,24.19,0.91,35.18,63.91,,,7.11,29.84,,19.86,6.01,55.46,,,,,6.38,,,,3.12,,,532.16,,573.38
08335,2006.0,19.47,41.89,11.54,51.51,25.87,0.88,36.24,62.88,90.43,0.22,6.31,35.29,,22.98,6.29,55.28,,,,,6.41,,9.22,98.66,3.76,,,544.97,,636.31
08335,2007.0,19.84,42.17,11.58,51.46,27.46,0.84,36.39,62.77,90.49,0.22,5.13,32.6,,22.31,7.09,50.27,,,,,6.77,,14.93,98.92,2.32,,,549.31,,699.23
08335,2008.0,20.11,42.37,11.51,51.46,27.99,0.88,36.02,63.11,90.35,0.22,4.53,24.02,3.56,24.6,5.37,48.76,,,,,6.35,,17.29,98.67,1.82,,,485.94,,743.45
08335,2009.0,20.29,42.58,11.52,51.44,26.74,0.8,34.21,64.99,90.39,0.23,5.32,20.73,4.6,25.77,5.11,50.01,,,,,5.97,,18.86,98.9,2.64,,,484.5,,699.61
08335,2010.0,20.22,42.79,11.54,51.38,27.31,0.88,34.23,64.89,90.28,0.23,5.27,27.28,4.12,27.63,4.56,51.6,14.16,,,,5.71,,22.65,96.12,2.76,6.24,,489.39,359.82,613.18
08335,2011.0,20.38,42.74,10.35,51.81,29.41,1.09,33.59,65.32,90.1,0.25,4.44,29.24,3.11,28.41,4.41,56.23,13.66,,,,5.91,,24.19,95.66,3.21,6.18,46.4,517.19,378.01,700.66
08335,2012.0,20.42,42.86,10.66,51.73,30.24,0.95,34.11,64.93,89.75,0.26,4.24,26.84,2.91,42.93,3.25,58.91,13.27,,,,5.92,,28.33,93.32,3.25,6.63,46.39,521.41,358.89,749.09
08335,2013.0,20.44,42.95,11.3,51.65,31.79,0.99,34.69,64.32,89.54,0.26,4.3,25.46,2.9,26.81,3.7,60.41,13.2,21828.32,29.93,,5.98,,28.62,94.86,3.74,7.34,46.38,524.59,372.8,768.19
08335,2014.0,20.56,43.07,11.96,51.57,32.27,0.97,32.91,66.12,89.41,0.27,4.16,27.59,2.78,28.91,4.57,60.39,13.43,22199.11,29.67,,5.94,,31.02,94.94,4.67,7.14,46.39,527.22,338.96,874.38
08335,2015.0,20.48,43.03,13.27,51.33,32.29,0.83,29.82,69.35,88.46,0.32,3.98,27.8,2.69,29.51,4.13,59.35,13.05,22529.31,29.38,15.45,5.87,6.6,30.2,94.25,3.95,8.42,46.11,528.49,325.18,877.64
08335,2016.0,20.57,43.09,13.94,51.29,33.41,0.78,30.45,68.77,88.19,0.31,3.76,25.78,2.63,30.18,4.02,59.96,12.79,23430.75,28.65,15.3,5.85,6.56,30.27,93.75,4.36,9.32,46.15,534.78,321.19,888.19
08335,2017.0,20.68,43.17,14.61,51.24,34.12,0.89,30.85,68.26,88.05,0.32,3.44,22.75,2.38,27.79,6.36,57.64,13.45,24322.5,27.9,15.18,5.83,6.52,31.7,93.1,4.58,9.54,46.28,541.27,339.04,1005.23
08335,2018.0,20.84,43.27,15.05,51.27,35.03,0.85,31.46,67.69,88.02,0.34,3.14,21.48,2.23,29.8,5.63,58.02,13.68,24338.51,26.96,15.14,5.65,6.38,31.5,91.2,5.32,10.58,46.47,548.15,321.9,982.66
08335,2019.0,21.04,43.36,15.38,51.33,36.32,0.83,32.07,67.09,85.93,0.35,3.1,18.14,2.21,30.49,5.76,58.64,14.32,23879.05,26.05,14.96,5.58,6.29,32.47,89.46,4.13,10.25,46.7,553.26,313.18,1078.75
08335,2020.0,21.31,43.51,15.59,51.36,37.15,0.61,31.84,67.55,85.41,0.38,4.21,18.2,3.16,27.06,5.75,61.38,15.18,24958.38,25.29,14.95,5.62,6.24,31.61,91.89,4.66,10.19,47.02,558.69,,
08335,2021.0,21.56,43.56,15.97,51.42,38.56,0.72,31.68,67.6,85.29,0.38,3.98,28.59,2.83,33.55,5.27,60.98,15.1,26054.86,24.43,14.74,5.64,6.07,,,6.72,11.13,47.36,566.42,,
08335,2022.0,21.57,43.47,17.43,51.49,,,,,85.13,0.39,,26.64,2.4,29.23,6.84,,14.34,,,14.52,,5.98,,,3.35,11.58,47.05,562.39,,
08336,1995.0,15.02,38.89,11.42,51.41,20.91,,,,,,,30.31,,16.12,11.04,0.0,,,,,,,,,7.28,,,501.02,,509.99
08336,1996.0,15.15,39.04,11.44,51.4,21.11,,,,,,,31.09,,15.58,9.26,0.0,,,,,,,,,7.06,,,502.82,,477.58
08336,1997.0,15.37,39.24,11.33,51.36,21.34,,,,,,,34.49,,14.46,8.06,0.0,,,,,,,,,6.15,,,505.19,,478.34
08336,1998.0,15.5,39.43,11.22,51.29,21.97,,,,,,7.91,41.57,,15.48,7.6,0.0,,,,,,,,,5.63,,,505.17,,527.81
08336,1999.0,15.83,39.65,11.16,51.34,22.39,,,,,,7.52,41.41,,16.52,8.66,0.0,,,,,,,,,4.58,,,508.18,,600.65
08336,2000.0,16.21,39.88,10.87,51.37,25.24,0.92,47.68,51.4,,,6.38,40.6,,18.01,8.0,0.0,,,,,,,,,4.5,,,519.87,,594.39
08336,2001.0,16.61,40.08,10.98,51.31,24.83,0.76,44.36,54.88,,,5.45,34.85,,17.28,8.6,0.0,,,,,,,,,3.01,,,535.5,,575.45
08336,2002.0,16.99,40.29,11.12,51.25,25.39,0.66,45.91,53.43,,,5.48,26.56,,21.31,8.69,0.0,,,,,,,,,2.61,,,544.67,,548.85
08336,2003.0,17.46,40.58,11.09,51.22,25.27,0.67,43.48,55.85,,,5.74,25.69,,18.28,6.91,0.0,,,,,,,,,4.26,,,551.37,,552.45
08336,2004.0,18.05,40.92,11.05,51.24,25.93,0.73,44.19,55.08,,,5.71,25.95,,16.65,8.19,0.0,,,,,4.56,,,,3.39,,,557.05,,571.66
08336,2005.0,18.6,41.2,11.16,51.21,25.61,0.7,42.28,57.02,,,6.66,24.16,,17.91,5.55,0.0,,,,,4.39,,,,3.37,,,560.81,,567.02
08336,2006.0,19.07,41.5,11.15,51.18,26.87,0.7,42.55,56.76,89.08,0.31,6.03,34.84,,18.94,6.02,0.0,,,,,3.99,,7.35,98.39,2.76,,,576.02,,605.85
08336,2007.0,19.29,41.75,11.15,51.15,27.7,0.7,41.5,57.79,89.24,0.34,5.05,33.55,,20.5,6.55,0.0,,,,,3.92,,9.14,97.15,2.18,,,584.06,,732.25
08336,2008.0,19.53,42.01,11.18,51.08,28.45,0.75,42.85,56.4,88.96,0.31,4.33,28.79,3.39,22.05,5.71,8.66,,,,,3.79,,12.16,97.52,2.26,,,514.65,,744.79
08336,2009.0,19.72,42.31,11.2,51.15,26.68,0.71,38.69,60.6,88.81,0.35,4.84,24.44,3.85,22.53,6.24,9.43,,,,,3.77,,14.37,98.04,3.14,,,517.72,,622.69
08336,2010.0,19.66,42.54,11.24,51.16,28.15,0.72,40.92,58.36,88.61,0.35,4.55,28.47,3.21,26.51,4.97,9.48,18.7,,,,3.89,,15.75,96.11,2.89,6.87,,525.44,469.5,671.19
08336,2011.0,19.63,42.65,10.67,51.33,30.39,0.87,41.47,57.66,88.39,0.33,4.06,30.48,2.8,25.28,4.91,10.22,17.87,,,,3.92,,16.5,94.14,3.13,6.81,46.59,541.95,451.19,724.99
08336,2012.0,19.68,42.86,11.09,51.33,31.29,0.78,41.23,57.99,88.12,0.36,3.72,28.73,2.27,40.06,4.64,11.48,18.39,,,,3.74,,19.3,95.97,3.64,7.58,46.78,550.74,426.84,826.56
08336,2013.0,19.69,42.99,11.6,51.29,31.71,0.82,40.8,58.39,87.96,0.35,3.7,27.09,2.5,25.08,3.12,11.88,18.55,22828.94,28.93,,3.74,,22.31,94.25,3.02,7.94,46.85,558.52,426.56,842.68
08336,2014.0,19.84,43.12,12.22,51.22,32.76,0.79,40.61,58.6,87.85,0.35,3.46,29.01,2.26,26.69,6.79,12.06,19.03,23208.36,28.68,,3.71,,24.45,93.85,4.25,8.32,46.89,562.23,410.76,833.65
08336,2015.0,19.83,43.14,13.34,51.07,32.69,0.67,39.67,59.66,86.61,0.38,3.3,27.33,2.14,29.91,4.6,11.66,18.63,23545.09,28.42,12.39,3.73,6.33,23.97,93.09,2.65,8.76,46.69,564.45,397.52,936.7
08336,2016.0,19.98,43.25,13.97,51.06,32.13,0.61,38.55,60.84,86.09,0.39,3.28,25.38,2.15,28.26,5.04,11.87,18.36,24472.31,27.7,12.27,3.63,6.39,24.42,95.72,3.08,9.97,46.91,573.72,417.28,964.0
08336,2017.0,20.11,43.37,14.57,50.99,33.02,0.7,38.14,61.16,85.85,0.41,3.19,23.97,2.29,29.54,5.59,11.94,18.96,25532.28,26.95,12.02,3.67,6.15,25.82,93.42,4.4,10.18,47.1,581.2,463.68,1058.71
08336,2018.0,20.29,43.47,15.06,51.02,33.98,0.66,37.94,61.4,85.87,0.38,3.13,22.47,2.26,27.41,6.8,12.33,18.95,25478.45,26.04,11.68,3.61,5.85,25.0,94.24,4.65,10.68,47.34,587.38,423.57,1075.66
08336,2019.0,20.55,43.61,15.44,51.01,34.86,0.63,36.66,62.72,84.04,0.37,3.41,20.8,2.39,30.63,5.27,12.54,19.27,25004.74,25.17,11.66,3.61,5.73,26.95,93.46,4.29,10.66,47.73,592.13,469.77,1114.22
08336,2020.0,20.79,43.72,15.83,50.94,33.52,0.54,35.5,63.95,84.01,0.35,4.61,20.6,3.7,28.08,4.7,12.32,19.82,26060.64,24.46,11.48,3.61,5.62,27.59,93.31,4.09,10.64,48.21,597.06,,
08336,2021.0,21.06,43.8,16.3,50.91,34.87,0.64,36.15,63.22,84.36,0.34,4.66,29.53,3.06,26.51,4.98,12.12,19.22,27203.46,23.58,11.54,3.68,5.55,,,5.03,10.83,48.48,602.21,,
08336,2022.0,21.18,43.73,18.01,50.98,,,,,84.06,0.33,,30.36,2.27,28.34,5.84,,18.38,,,11.36,,5.46,,,3.42,11.07,48.14,595.8,,
08337,1995.0,15.09,38.26,11.2,51.13,18.24,,,,,,,35.96,,14.78,7.45,0.21,,,,,,,,,5.79,,,530.17,,466.7
08337,1996.0,15.29,38.5,11.22,51.11,18.06,,,,,,,30.44,,13.82,7.04,0.24,,,,,,,,,6.59,,,532.51,,474.88
08337,1997.0,15.6,38.76,10.96,51.12,18.91,,,,,,,33.42,,13.58,7.08,0.27,,,,,,,,,5.14,,,536.89,,468.82
08337,1998.0,15.75,39.0,10.84,51.14,19.21,,,,,,8.14,39.59,,13.46,6.56,0.36,,,,,,,,,5.43,,,537.69,,512.7
08337,1999.0,16.12,39.29,10.86,51.15,19.39,,,,,,7.73,40.36,,14.74,7.56,0.22,,,,,,,,,4.19,,,538.3,,550.14
08337,2000.0,16.45,39.58,10.57,51.12,20.17,2.0,41.97,56.03,,,6.18,39.41,,14.6,8.06,0.33,,,,,,,,,3.75,,,545.25,,582.16
08337,2001.0,16.81,39.8,10.66,51.05,20.64,1.59,41.21,57.2,,,5.46,34.36,,13.42,7.78,0.35,,,,,,,,,3.27,,,561.85,,573.57
08337,2002.0,17.2,40.04,10.69,51.01,20.02,1.43,38.1,60.47,,,5.21,26.22,,16.55,6.46,0.38,,,,,,,,,2.83,,,571.14,,523.05
08337,2003.0,17.74,40.35,10.74,51.0,20.66,1.3,38.63,60.07,,,5.48,25.34,,14.94,8.02,0.27,,,,,,,,,3.5,,,576.16,,488.55
08337,2004.0,18.41,40.69,10.69,51.03,21.34,1.37,40.06,58.56,,,5.51,28.43,,13.59,6.8,0.22,,,,,5.64,,,,3.29,,,578.95,,517.91
08337,2005.0,18.98,41.0,10.65,51.02,21.56,1.12,39.85,59.03,,,6.29,27.03,,15.08,7.21,0.24,,,,,5.03,,,,3.02,,,583.93,,536.65
08337,2006.0,19.53,41.33,10.59,51.0,22.83,1.07,40.55,58.39,89.88,0.26,5.68,29.35,,16.19,5.74,0.17,,,,,5.23,,4.17,97.19,3.13,,,597.51,,590.39
08337,2007.0,19.77,41.65,10.58,50.98,23.32,1.01,40.18,58.8,89.65,0.26,4.6,3.41,,18.64,5.57,0.16,,,,,4.67,,6.4,95.2,1.7,,,605.87,,634.98
08337,2008.0,20.01,41.94,10.59,50.95,24.11,0.99,40.28,58.73,89.86,0.27,3.88,4.33,2.25,19.29,6.73,0.16,,,,,4.78,,7.97,99.94,1.66,,,534.21,,671.32
08337,2009.0,20.25,42.27,10.63,50.92,22.75,0.92,37.02,62.06,89.41,0.26,4.38,22.55,3.19,18.32,5.54,0.15,,,,,4.04,,8.68,98.02,1.74,,,538.08,,581.55
08337,2010.0,20.23,42.55,10.71,50.91,24.59,1.05,39.8,59.15,89.39,0.28,4.12,29.8,2.39,21.13,4.36,0.12,18.5,,,,4.37,,10.74,98.31,1.88,5.59,,546.38,694.58,613.3
08337,2011.0,20.09,42.71,10.51,50.98,26.15,1.23,39.07,59.71,88.98,0.3,3.31,29.68,2.02,22.25,4.86,0.13,17.63,,,,4.34,,13.51,94.31,2.6,5.65,50.04,564.27,744.47,679.69
08337,2012.0,20.17,42.97,10.91,50.9,26.4,1.1,37.22,61.68,88.84,0.28,3.09,21.74,2.13,33.22,4.06,0.1,18.25,,,,4.18,,15.97,95.69,2.91,5.84,50.18,573.82,724.82,718.83
08337,2013.0,20.27,43.17,11.46,50.89,27.31,1.18,37.47,61.35,88.21,0.26,3.1,18.97,2.1,22.19,4.63,0.0,18.14,21650.84,26.13,,4.18,,16.58,95.7,3.71,6.27,50.39,583.26,712.95,782.19
08337,2014.0,20.47,43.32,12.13,50.8,28.61,1.12,39.14,59.73,88.21,0.31,3.04,24.46,1.97,21.19,5.19,0.0,19.09,22042.62,25.89,,3.99,,19.65,98.73,2.9,6.76,50.48,587.75,667.93,802.85
08337,2015.0,20.45,43.3,13.53,50.49,29.19,0.94,39.51,59.55,87.16,0.32,2.89,25.01,1.98,20.75,4.05,0.0,18.54,22315.62,25.64,11.5,3.96,5.6,20.59,93.6,4.74,7.03,50.13,588.15,613.87,852.21
08337,2016.0,20.65,43.43,14.25,50.49,30.1,0.89,40.38,58.72,86.76,0.32,3.15,22.47,2.71,22.4,4.77,0.0,18.44,23180.7,24.96,11.16,4.18,5.46,20.61,96.29,6.03,7.5,50.34,597.59,634.98,876.64
08337,2017.0,20.89,43.54,15.04,50.38,30.59,1.06,40.21,58.73,86.55,0.28,3.16,25.42,2.67,23.16,6.09,0.0,19.08,24288.2,24.26,11.12,4.19,5.33,23.12,91.35,4.95,8.2,50.51,603.21,579.57,965.79
08337,2018.0,21.17,43.68,15.5,50.42,31.21,0.98,40.43,58.59,86.64,0.29,2.83,26.52,2.3,21.98,6.2,0.0,19.51,24328.24,23.4,11.12,3.55,5.3,22.45,96.17,4.14,8.54,50.96,612.82,546.21,1013.09
08337,2019.0,21.45,43.77,15.99,50.39,31.75,0.99,39.57,59.44,84.45,0.31,2.95,23.69,2.35,21.16,6.69,0.0,20.35,23890.97,22.58,11.15,3.43,5.57,23.54,91.23,3.68,8.64,51.42,619.46,566.33,1047.73
08337,2020.0,21.7,43.89,16.41,50.37,30.79,0.95,39.26,59.79,84.14,0.35,3.89,22.74,3.29,21.52,5.14,0.0,20.51,24904.14,21.9,11.02,3.42,5.49,24.74,95.46,4.93,8.76,51.95,627.87,,
08337,2021.0,22.1,44.07,16.67,50.4,32.43,1.12,39.76,59.12,84.56,0.31,3.89,32.13,2.97,21.89,5.94,0.0,20.02,26066.25,21.04,10.8,3.39,5.39,,,5.13,8.78,52.37,635.86,,
08337,2022.0,22.31,44.07,18.24,50.57,,,,,84.4,0.34,,30.55,2.76,21.72,6.36,,19.45,,,10.67,,5.32,,,4.06,9.46,52.21,632.87,,
08415,1995.0,14.66,38.59,13.45,51.26,22.96,,,,,,,30.76,,21.95,9.3,17.41,,,,,,,,,6.41,,,519.17,,532.2
08415,1996.0,14.76,38.74,13.5,51.2,22.97,,,,,,,30.06,,21.39,9.35,17.74,,,,,,,,,4.89,,,525.18,,514.14
08415,1997.0,14.9,38.91,13.44,51.18,23.68,,,,,,,33.53,,21.63,7.33,17.9,,,,,,,,,4.06,,,531.47,,540.36
08415,1998.0,15.07,39.1,13.22,51.19,24.06,,,,,,6.82,41.05,,19.84,7.84,16.99,,,,,,,,,4.2,,,535.12,,611.31
08415,1999.0,15.37,39.3,13.18,51.16,24.77,,,,,,5.9,39.65,,21.91,8.16,17.02,,,,,,,,,3.98,,,541.26,,613.41
08415,2000.0,15.76,39.5,12.85,51.16,26.85,0.66,41.86,57.48,,,4.79,36.93,,22.84,8.69,16.76,,,,,,,,,2.94,,,547.89,,634.41
08415,2001.0,16.17,39.72,12.78,51.12,27.51,0.57,41.5,57.93,,,4.35,32.21,,24.98,6.94,16.45,,,,,,,,,3.34,,,561.46,,629.99
08415,2002.0,16.57,39.93,12.67,51.08,28.0,0.48,40.37,59.15,,,4.7,25.0,,22.25,7.08,16.68,,,,,,,,,3.57,,,567.5,,575.2
08415,2003.0,17.04,40.17,12.54,51.04,27.71,0.46,39.32,60.22,,,5.38,24.89,,22.97,6.87,16.55,,,,,,,,,3.23,,,568.54,,561.68
08415,2004.0,17.68,40.5,12.37,51.07,29.0,0.48,37.8,61.72,,,5.4,26.34,,22.45,6.21,17.44,,,,,4.56,,,,2.82,,,574.29,,633.43
08415,2005.0,18.25,40.79,12.28,51.07,27.84,0.44,39.72,59.84,,,5.83,29.21,,23.01,5.51,18.14,,,,,4.36,,,,3.27,,,581.21,,612.86
